"baseMean","log2FoldChange","lfcSE","pvalue","padj","ensembl_id","ensembl_id_clean","hgnc_symbol","label","regulation"
4256.43166217587,-0.085679670793545,0.0773383297381712,0.216936661064771,0.247797900705522,"ENSG00000000003.15","ENSG00000000003","TSPAN6","TSPAN6","NS"
444.958974331619,-1.23345757473197,0.244363124324347,8.88430563278435e-88,3.49889466330526e-86,"ENSG00000000005.6","ENSG00000000005","TNMD","TNMD","Down"
2202.90959298049,0.672031559578125,0.0517893682671895,9.7018296766176e-39,7.69085316629781e-38,"ENSG00000000419.13","ENSG00000000419","DPM1","DPM1","NS"
1239.37718809209,0.103714668868094,0.0706722661108077,0.162813431823387,0.189141737399954,"ENSG00000000457.14","ENSG00000000457","SCYL3","SCYL3","NS"
685.191076677122,1.90235971909386,0.0841299394422939,7.6501995881055e-114,6.11235848011495e-112,"ENSG00000000460.17","ENSG00000000460","FIRRM","FIRRM","Up"
735.191720615274,-0.0524665894241679,0.125768552675294,0.675554299282513,0.706464280830034,"ENSG00000000938.13","ENSG00000000938","FGR","FGR","NS"
5220.55799566691,-1.51992004825317,0.134176019084526,7.97692451685154e-31,4.60217386199067e-30,"ENSG00000000971.16","ENSG00000000971","CFH","CFH","Down"
2566.4471926196,0.703168925987653,0.0801401166364123,1.52203309053738e-18,5.23932280839887e-18,"ENSG00000001036.14","ENSG00000001036","FUCA2","FUCA2","NS"
2454.41327042173,-0.370463716611258,0.0823277447694105,4.82221413118925e-06,8.37038226487927e-06,"ENSG00000001084.13","ENSG00000001084","GCLC","GCLC","NS"
3451.73380360243,1.25517901484692,0.0887899047931266,1.6142351765207e-45,1.66843226393665e-44,"ENSG00000001167.14","ENSG00000001167","NFYA","NFYA","Up"
720.406477147664,0.183972624202415,0.0658334630263786,0.00508869728182511,0.00696609188289748,"ENSG00000001460.18","ENSG00000001460","STPG1","STPG1","NS"
3349.83822406645,0.0355539602674848,0.0942196493823328,0.724533489135701,0.752059569128934,"ENSG00000001461.17","ENSG00000001461","NIPAL3","NIPAL3","NS"
3147.67711981027,0.64860104144235,0.0576418170364595,1.49511643906745e-29,8.2030456716759e-29,"ENSG00000001497.18","ENSG00000001497","LAS1L","LAS1L","NS"
1647.57152642268,-0.66397413188993,0.103599940539475,7.07588140372136e-11,1.65002000206402e-10,"ENSG00000001561.7","ENSG00000001561","ENPP4","ENPP4","NS"
3039.55811887335,0.188446604061954,0.0973772882334629,0.053972504115096,0.0666093263783124,"ENSG00000001617.12","ENSG00000001617","SEMA3F","SEMA3F","NS"
80.605234880413,0.836342171037504,0.242978647988575,0.281931850031081,0.315947342687318,"ENSG00000001626.16","ENSG00000001626","CFTR","CFTR","NS"
4417.511247724,0.29283530872687,0.0684724177977589,2.55499373071152e-05,4.22251090190189e-05,"ENSG00000001629.10","ENSG00000001629","ANKIB1","ANKIB1","NS"
87.9245832212012,0.460809924498965,0.136088023890011,0.000633749280368777,0.00094090075005362,"ENSG00000001630.17","ENSG00000001630","CYP51A1","CYP51A1","NS"
382.578572079301,0.135137378240902,0.0504888096370554,0.00729675997627443,0.00984288587491556,"ENSG00000001631.16","ENSG00000001631","KRIT1","KRIT1","NS"
609.884951679843,-0.000993571408397535,0.0779129921176278,0.981621626319559,0.983443643032328,"ENSG00000002016.18","ENSG00000002016","RAD52","RAD52","NS"
18.3235263265847,1.82034974179633,0.175194068268261,5.15500749055199e-26,2.44169221798006e-25,"ENSG00000002079.14","ENSG00000002079",NA,"ENSG00000002079","Up"
438.235884294066,0.57354107274618,0.114216164864355,4.04892862448882e-07,7.55300516510165e-07,"ENSG00000002330.14","ENSG00000002330","BAD","BAD","NS"
7522.53943431086,0.552116417619518,0.0885702647031856,6.97743594732821e-10,1.53121559201893e-09,"ENSG00000002549.12","ENSG00000002549","LAP3","LAP3","NS"
11494.6871398506,0.235117168195786,0.125888326593847,0.0697855013142887,0.0849208437586553,"ENSG00000002586.20","ENSG00000002586","CD99","CD99","NS"
465.035728372569,0.482736821686686,0.109710903919747,9.38770368978355e-06,1.60113710358228e-05,"ENSG00000002587.10","ENSG00000002587","HS3ST1","HS3ST1","NS"
66.5552418613893,2.37770180342485,0.175603762549651,1.27514454771356e-42,1.17808999313103e-41,"ENSG00000002726.21","ENSG00000002726","AOC1","AOC1","Up"
9.41754461509309,1.17257095280426,0.22489189059775,7.06278990526109e-08,1.38011346748903e-07,"ENSG00000002745.13","ENSG00000002745","WNT16","WNT16","Up"
50.7641823300039,0.121366468791909,0.157499724682627,0.303453924028607,0.338395498862809,"ENSG00000002746.15","ENSG00000002746","HECW1","HECW1","NS"
24.9362119793179,1.19397043626701,0.136781679269514,8.28457190357316e-19,2.88865872761827e-18,"ENSG00000002822.15","ENSG00000002822","MAD1L1","MAD1L1","Up"
12134.036683227,-0.0952041300816322,0.0682198479103216,0.13040489122925,0.153556232271646,"ENSG00000002834.18","ENSG00000002834","LASP1","LASP1","NS"
1539.49506297174,-0.0850809159357856,0.0517060007127848,0.0975658389546654,0.116686033894818,"ENSG00000002919.15","ENSG00000002919","SNX11","SNX11","NS"
2642.01469302782,0.463342611553687,0.122344033992249,0.000146297485582854,0.000228648068163049,"ENSG00000002933.9","ENSG00000002933","TMEM176A","TMEM176A","NS"
4080.54991385773,0.35833010381818,0.0751175091856124,3.32989254065374e-06,5.84306891489227e-06,"ENSG00000003056.8","ENSG00000003056","M6PR","M6PR","NS"
1862.63779210285,-1.8580764861347,0.184287220997989,1.3076593753295e-24,5.85038470572447e-24,"ENSG00000003096.14","ENSG00000003096","KLHL13","KLHL13","Down"
1127.68386742741,-0.905107502780344,0.19148724439394,1.23558771440132e-06,2.23032030284585e-06,"ENSG00000003137.8","ENSG00000003137","CYP26B1","CYP26B1","NS"
1881.1606765993,0.148465233663138,0.084094122552229,0.0824130042985876,0.0994450524819114,"ENSG00000003147.19","ENSG00000003147","ICA1","ICA1","NS"
2315.12056839527,2.42661725955418,0.147706380575302,1.92256788503195e-61,3.52698273108317e-60,"ENSG00000003249.15","ENSG00000003249","DBNDD1","DBNDD1","Up"
1916.78868978486,-0.0411968112332339,0.066220512814719,0.524667539654083,0.560653315911043,"ENSG00000003393.15","ENSG00000003393","ALS2","ALS2","NS"
1004.1159552207,-0.402454099917059,0.128987825012855,0.00138177149031613,0.00199156466462666,"ENSG00000003400.15","ENSG00000003400","CASP10","CASP10","NS"
7658.58086471928,-0.614587830056501,0.0720297071313848,1.76472734726185e-18,6.0567277854519e-18,"ENSG00000003402.20","ENSG00000003402","CFLAR","CFLAR","NS"
2527.8042072826,-1.86691765275025,0.128732803228166,6.35360559032898e-49,7.4444151559817e-48,"ENSG00000003436.16","ENSG00000003436","TFPI","TFPI","Down"
778.90740396294,0.329862243066487,0.0519435766773058,1.99486957527822e-10,4.53301404377703e-10,"ENSG00000003509.16","ENSG00000003509","NDUFAF7","NDUFAF7","NS"
3886.45640036754,-0.753132395614748,0.0527961149415318,2.79205817275581e-46,2.96855263076277e-45,"ENSG00000003756.17","ENSG00000003756","RBM5","RBM5","NS"
114.364300072189,0.433406060546596,0.134529763625628,0.00107550188924552,0.00156724654354958,"ENSG00000003987.14","ENSG00000003987","MTMR7","MTMR7","NS"
3616.11152899553,-2.57151854981534,0.189933713855346,1.09475924518483e-42,1.01413452731862e-41,"ENSG00000003989.18","ENSG00000003989","SLC7A2","SLC7A2","Down"
5200.05132150476,1.06736481382285,0.0765077144620668,3.60150989722399e-44,3.52872423935754e-43,"ENSG00000004059.11","ENSG00000004059","ARF5","ARF5","Up"
268.843654624492,-0.74827863297349,0.11498848931723,4.78416393861286e-11,1.1256665495008e-10,"ENSG00000004139.14","ENSG00000004139","SARM1","SARM1","NS"
6485.03533852277,0.382693272909422,0.0733079553426707,2.99038129894168e-07,5.62787628777271e-07,"ENSG00000004142.12","ENSG00000004142","POLDIP2","POLDIP2","NS"
9654.50582504063,-0.247238790116191,0.103478316147188,0.0127056508762186,0.0167339526153603,"ENSG00000004399.13","ENSG00000004399","PLXND1","PLXND1","NS"
8503.08374486689,0.664323660239533,0.0611126924401056,3.49549755580498e-27,1.73084064216184e-26,"ENSG00000004455.17","ENSG00000004455","AK2","AK2","NS"
570.677223139643,1.31305022711362,0.186612858528932,6.62862240590947e-13,1.72232145503996e-12,"ENSG00000004468.13","ENSG00000004468","CD38","CD38","Up"
10417.7085683093,1.10204463560472,0.098150917665641,2.64468454673692e-29,1.43642090688044e-28,"ENSG00000004478.8","ENSG00000004478","FKBP4","FKBP4","Up"
6928.67802595803,0.982771185017736,0.0596391191666687,5.34922036147985e-61,9.62423802666549e-60,"ENSG00000004487.17","ENSG00000004487","KDM1A","KDM1A","NS"
4399.77572635928,-0.334013513171806,0.0549135483328053,1.07908102606842e-09,2.34350849804862e-09,"ENSG00000004534.15","ENSG00000004534","RBM6","RBM6","NS"
705.426385919966,0.0831857622638185,0.0934868314873837,0.368219054160203,0.404691068167292,"ENSG00000004660.15","ENSG00000004660","CAMKK1","CAMKK1","NS"
1730.41762410683,0.303331613109158,0.101382179984856,0.00304471116885578,0.00426242014872265,"ENSG00000004700.16","ENSG00000004700","RECQL","RECQL","NS"
1782.41549770336,-0.249134295735235,0.0560386832012834,1.18735792113654e-05,2.01226182992502e-05,"ENSG00000004766.17","ENSG00000004766","VPS50","VPS50","NS"
1534.10817409324,-4.90433291450787,0.225042431901505,1.7846413125133e-106,1.18112133078026e-104,"ENSG00000004776.13","ENSG00000004776","HSPB6","HSPB6","Down"
627.619312412609,1.02996890890239,0.106416313415645,2.37151097524018e-22,9.69724412080954e-22,"ENSG00000004777.18","ENSG00000004777","ARHGAP33","ARHGAP33","Up"
2810.7117608444,0.761137414775684,0.0767567834690704,2.44520645885058e-23,1.03976925208371e-22,"ENSG00000004779.10","ENSG00000004779","NDUFAB1","NDUFAB1","NS"
17955.6098205932,-4.32884078397658,0.19361058383103,7.44168525165557e-112,5.63087517375271e-110,"ENSG00000004799.8","ENSG00000004799","PDK4","PDK4","Down"
34.008785720452,2.10431234356693,0.217909318959834,7.68222668578185e-23,3.20938431322593e-22,"ENSG00000004809.14","ENSG00000004809","SLC22A16","SLC22A16","Up"
120.392764833305,-0.0560274935264808,0.176286947525015,0.736132190818775,0.762567270132521,"ENSG00000004838.14","ENSG00000004838","ZMYND10","ZMYND10","NS"
168.779371825081,-4.47428653746757,0.223900541142616,3.55150979965611e-90,1.51603904259837e-88,"ENSG00000004846.16","ENSG00000004846","ABCB5","ABCB5","Down"
28.2962427042753,0.477877850204505,0.295938233546307,0.00321125675398378,0.0044860076665044,"ENSG00000004848.8","ENSG00000004848","ARX","ARX","NS"
1890.73098049935,0.953109667332991,0.0618904608918452,6.0728070868822e-54,8.49179109575601e-53,"ENSG00000004864.14","ENSG00000004864","SLC25A13","SLC25A13","NS"
1490.750594114,0.543318494937269,0.076136672264284,0.000290759006560686,0.000443524807533286,"ENSG00000004866.22","ENSG00000004866","ST7","ST7","NS"
4205.19557210911,0.0279991885283889,0.0606967529792938,0.677943594456006,0.708635880954596,"ENSG00000004897.12","ENSG00000004897","CDC27","CDC27","NS"
10.1186899568988,-2.41854816293846,0.260101028644993,2.01797935020369e-21,7.89286641499155e-21,"ENSG00000004939.15","ENSG00000004939","SLC4A1","SLC4A1","Down"
47.1543268659758,-2.53589646258731,0.192103665941405,1.43577834166089e-40,1.23097847301805e-39,"ENSG00000004948.16","ENSG00000004948","CALCR","CALCR","Down"
1420.27545331555,0.641847177539406,0.067322374312158,1.8304018491902e-21,7.17306074781878e-21,"ENSG00000004961.15","ENSG00000004961","HCCS","HCCS","NS"
2031.29735910941,0.2988417048775,0.0600516426575987,7.06357477972447e-07,1.29582453039825e-06,"ENSG00000004975.12","ENSG00000004975","DVL2","DVL2","NS"
620.450127893666,1.61832801043593,0.189169863786257,3.07543030410363e-18,1.04386705780287e-17,"ENSG00000005001.10","ENSG00000005001","PRSS22","PRSS22","Up"
7776.65546028971,0.444577065764168,0.0563523887237027,2.29722763123847e-15,6.76495658767593e-15,"ENSG00000005007.13","ENSG00000005007","UPF1","UPF1","NS"
3015.78750576659,-0.87408229780248,0.0921478861234354,4.59435353397388e-22,1.85031094323813e-21,"ENSG00000005020.13","ENSG00000005020","SKAP2","SKAP2","NS"
13043.2143625052,1.04510382918194,0.071822550170121,3.0839995327778e-47,3.41263164699954e-46,"ENSG00000005022.6","ENSG00000005022","SLC25A5","SLC25A5","Up"
1245.95429922484,0.83849234119851,0.0936804986796762,2.06912634689087e-19,7.42019929715522e-19,"ENSG00000005059.16","ENSG00000005059","MCUB","MCUB","NS"
125.968456108976,2.72585387961722,0.257733321825876,3.8722849098728e-27,1.91477866807615e-26,"ENSG00000005073.6","ENSG00000005073","HOXA11","HOXA11","Up"
1742.7722500695,1.14016896004538,0.0909883260167896,2.739317845893e-36,1.95576987533495e-35,"ENSG00000005075.15","ENSG00000005075","POLR2J","POLR2J","Up"
1945.91063484948,0.501699600473694,0.0721870286579088,3.18066771537643e-12,7.97349965308887e-12,"ENSG00000005100.13","ENSG00000005100","DHX33","DHX33","NS"
1150.82123794102,-2.335003189736,0.195674650816143,1.13570135570059e-33,7.36190291662975e-33,"ENSG00000005102.14","ENSG00000005102","MEOX1","MEOX1","Down"
519.615830123181,-1.28863704225029,0.153613581393403,1.77865481812509e-17,5.82312264152047e-17,"ENSG00000005108.16","ENSG00000005108","THSD7A","THSD7A","Down"
2238.81599151819,0.856614768362265,0.0691192345133823,2.06896773892391e-35,1.42764651735008e-34,"ENSG00000005156.12","ENSG00000005156","LIG3","LIG3","NS"
1889.12910562176,0.266745350524271,0.05688639767804,2.62023603970497e-06,4.62992238966929e-06,"ENSG00000005175.10","ENSG00000005175","RPAP3","RPAP3","NS"
501.337464653441,-0.511370620211086,0.17320621473674,2.52879625239817e-09,5.38836145052189e-09,"ENSG00000005187.12","ENSG00000005187","ACSM3","ACSM3","NS"
412.881550096621,0.490773477486047,0.0758590881633406,8.65539022440087e-11,2.00774303467169e-10,"ENSG00000005189.20","ENSG00000005189","REXO5","REXO5","NS"
2532.54841857163,0.775788459615016,0.0498614604649415,1.13024716351564e-54,1.63310965821722e-53,"ENSG00000005194.15","ENSG00000005194","CIAPIN1","CIAPIN1","NS"
1855.09835469957,0.561796123438261,0.0899657660706977,3.81352049189343e-10,8.50487551442471e-10,"ENSG00000005206.17","ENSG00000005206","SPPL2B","SPPL2B","NS"
1291.26534421987,0.205459530600318,0.0846199289552728,0.0168863165646838,0.0219802649003003,"ENSG00000005238.20","ENSG00000005238","ATOSB","ATOSB","NS"
1336.92823203554,-1.08492822391308,0.158106138170526,2.99512913539584e-12,7.51846750409566e-12,"ENSG00000005243.10","ENSG00000005243","COPZ2","COPZ2","Down"
10115.2783243085,-2.69531485122308,0.186241969104374,2.07162920150809e-48,2.39039437888028e-47,"ENSG00000005249.13","ENSG00000005249","PRKAR2B","PRKAR2B","Down"
2341.80698311873,0.707620029941162,0.0496278154536898,2.84010238057244e-46,3.01763983909554e-45,"ENSG00000005302.19","ENSG00000005302","MSL3","MSL3","NS"
7928.23531954153,-0.210202661541729,0.0663417934517397,0.00140127551027827,0.00201871772652128,"ENSG00000005339.15","ENSG00000005339","CREBBP","CREBBP","NS"
1427.62072589836,-0.191562464935411,0.152318817184387,0.189923237590877,0.218658838595289,"ENSG00000005379.17","ENSG00000005379","TSPOAP1","TSPOAP1","NS"
30.2779928870438,-0.0579983612870471,0.16439502807354,0.714474589282972,0.742570530556017,"ENSG00000005381.8","ENSG00000005381","MPO","MPO","NS"
20.4909266576797,1.59098099056584,0.212371050489567,0.00390100562353829,0.00539894732707245,"ENSG00000005421.9","ENSG00000005421","PON1","PON1","Up"
1307.0764297257,0.0920814775171217,0.0645168688630465,0.161021677017879,0.187164037577096,"ENSG00000005436.14","ENSG00000005436","GCFC2","GCFC2","NS"
567.042780555164,0.757719603201648,0.0975921499988327,5.05967280930049e-15,1.46389985545086e-14,"ENSG00000005448.17","ENSG00000005448","WDR54","WDR54","NS"
1220.55102692147,-0.761152179868377,0.121997952311296,1.86545284504468e-10,4.24568817028581e-10,"ENSG00000005469.12","ENSG00000005469","CROT","CROT","NS"
95.0202047968835,-0.0937444638252295,0.124658839332737,0.444977720830006,0.48187898975612,"ENSG00000005471.19","ENSG00000005471","ABCB4","ABCB4","NS"
5878.88204736752,-0.429592246794138,0.0675906555156738,1.28590181535624e-10,2.95797605769369e-10,"ENSG00000005483.21","ENSG00000005483","KMT2E","KMT2E","NS"
4586.90581771069,0.60607307240959,0.0703186171597536,5.29464670194139e-18,1.77528539126801e-17,"ENSG00000005486.17","ENSG00000005486","RHBDD2","RHBDD2","NS"
1085.26635623116,2.6771734123627,0.249531232635724,8.73430221024023e-28,4.43916020892498e-27,"ENSG00000005513.10","ENSG00000005513","SOX8","SOX8","Up"
3962.41310703018,-0.309695769224631,0.0639373970674337,1.12496062308442e-06,2.03622986616719e-06,"ENSG00000005700.15","ENSG00000005700","IBTK","IBTK","NS"
1571.30046808205,0.296383156907919,0.0664307088969463,7.46934292503635e-06,1.28241231572919e-05,"ENSG00000005801.18","ENSG00000005801","ZNF195","ZNF195","NS"
6294.17234181419,-1.1518445252245,0.100377032110558,1.93616092692119e-30,1.09748921246182e-29,"ENSG00000005810.18","ENSG00000005810","MYCBP2","MYCBP2","Down"
3444.75075715237,-0.97562958903179,0.0734483521772244,1.36490664630503e-40,1.1718705384271e-39,"ENSG00000005812.11","ENSG00000005812","FBXL3","FBXL3","NS"
1267.69223636672,1.13487738174138,0.140818614394901,4.01831840482082e-16,1.22675887047125e-15,"ENSG00000005844.19","ENSG00000005844","ITGAL","ITGAL","Up"
1662.03914447445,-1.63626713656169,0.103977973192154,2.04675010764988e-56,3.15641354696558e-55,"ENSG00000005882.12","ENSG00000005882","PDK2","PDK2","Down"
5388.0995349109,-0.694759594520794,0.140493283050416,4.90363375075688e-12,1.2177114832035e-11,"ENSG00000005884.18","ENSG00000005884","ITGA3","ITGA3","NS"
3333.71450418997,-0.445073553724951,0.0665708706958667,1.74367112822733e-11,4.20159008268984e-11,"ENSG00000005889.16","ENSG00000005889","ZFX","ZFX","NS"
16837.7192149046,0.436487655448113,0.068971254805839,3.89285257667691e-10,8.67463268210142e-10,"ENSG00000005893.16","ENSG00000005893","LAMP2","LAMP2","NS"
63.0640142134855,0.966954566124944,0.142902796221603,7.16112860293498e-12,1.76657173102466e-11,"ENSG00000005961.19","ENSG00000005961","ITGA2B","ITGA2B","NS"
29.753372859871,-1.80022022842994,0.182742030756131,0.00260740578109315,0.00367095287601273,"ENSG00000005981.13","ENSG00000005981","ASB4","ASB4","Down"
4193.5723238065,0.0515564980674074,0.0772124636980397,0.597838257770793,0.631260854801321,"ENSG00000006007.12","ENSG00000006007","GDE1","GDE1","NS"
1039.1426582967,1.02647744446564,0.118532017290187,3.12118114396822e-18,1.05909987155412e-17,"ENSG00000006015.18","ENSG00000006015","REX1BD","REX1BD","Up"
934.116468250985,2.38880973099729,0.259018455792093,4.40132640778977e-21,1.70039473705751e-20,"ENSG00000006016.11","ENSG00000006016","CRLF1","CRLF1","Up"
564.17923425239,-0.336675528677484,0.0916465549369186,0.000219875606738707,0.000339126150119155,"ENSG00000006025.12","ENSG00000006025","OSBPL7","OSBPL7","NS"
3099.33962843307,-0.306960995240405,0.122645371030501,0.01204936598574,0.0159068642828563,"ENSG00000006042.12","ENSG00000006042","TMEM98","TMEM98","NS"
469.531788797262,0.65920521049666,0.169654185538665,7.86241019781012e-05,0.000125177032836006,"ENSG00000006047.13","ENSG00000006047","YBX2","YBX2","NS"
7.55322307004327,1.26222018805901,0.272335872609255,0.488630738256815,0.524939272038559,"ENSG00000006059.4","ENSG00000006059","KRT33A","KRT33A","NS"
1088.65701882981,-0.139777722302046,0.0900442532256499,0.101838411600131,0.121460995794529,"ENSG00000006062.17","ENSG00000006062","MAP3K14","MAP3K14","NS"
238.064851988541,-2.13768756453146,0.303789215391802,3.03946302935876e-13,8.04111943362325e-13,"ENSG00000006071.15","ENSG00000006071","ABCC8","ABCC8","Down"
4852.3043516286,2.64945486416413,0.138467238941525,2.86662400014983e-82,1.00327709423111e-80,"ENSG00000006118.15","ENSG00000006118","TMEM132A","TMEM132A","Up"
16407.7726208619,-0.138771795391835,0.0674995787292341,0.0246067795905537,0.0315046159651552,"ENSG00000006125.18","ENSG00000006125","AP2B1","AP2B1","NS"
54.9892545072929,-2.21526745602876,0.327896755701413,9.82983695716764e-19,3.41325103434803e-18,"ENSG00000006128.12","ENSG00000006128","TAC1","TAC1","Down"
2046.66718716376,0.0939912311036576,0.0442863391790944,0.0337656245695345,0.0426508531472996,"ENSG00000006194.10","ENSG00000006194","ZNF263","ZNF263","NS"
14138.9868526541,-1.3672918857582,0.15134277443578,3.31362650617588e-20,1.23027627955527e-19,"ENSG00000006210.7","ENSG00000006210","CX3CL1","CX3CL1","Down"
2286.69706422375,-0.52093529356898,0.0962334596013823,2.96012386340388e-08,5.9165938543628e-08,"ENSG00000006282.21","ENSG00000006282","SPATA20","SPATA20","NS"
129.940293163015,-0.648147424993995,0.229797679893268,7.10901366522376e-08,1.38879972731307e-07,"ENSG00000006283.18","ENSG00000006283","CACNA1G","CACNA1G","NS"
2915.52370687811,1.60421033910752,0.155888321730697,2.03579639699986e-25,9.44555084751283e-25,"ENSG00000006327.14","ENSG00000006327","TNFRSF12A","TNFRSF12A","Up"
92.2574635895104,4.42927832168687,0.268346011746506,2.14405259762231e-62,4.06216018281188e-61,"ENSG00000006377.11","ENSG00000006377","DLX6","DLX6","Up"
923.603485582585,0.580127707155731,0.121344459505301,1.66749304676463e-06,2.98465280861209e-06,"ENSG00000006432.15","ENSG00000006432","MAP3K9","MAP3K9","NS"
4663.88668183333,0.397798321015539,0.0539295267937492,1.02133604011384e-13,2.76588594919446e-13,"ENSG00000006451.8","ENSG00000006451","RALA","RALA","NS"
1821.58823512012,1.64168820133343,0.0827815190904026,6.37818570493836e-88,2.51902036727232e-86,"ENSG00000006453.14","ENSG00000006453","BAIAP2L1","BAIAP2L1","Up"
2742.79141064659,-0.125669063205211,0.0798252260154386,0.113045020357041,0.134056757125874,"ENSG00000006459.11","ENSG00000006459","KDM7A","KDM7A","NS"
1259.85236275668,-0.829456428152615,0.147922576494175,1.24027623581052e-08,2.53920005829414e-08,"ENSG00000006468.14","ENSG00000006468","ETV1","ETV1","NS"
1763.6943911058,0.537179703877217,0.052928966316794,2.76631382046777e-24,1.22209887932597e-23,"ENSG00000006530.18","ENSG00000006530","AGK","AGK","NS"
853.478304441563,0.558393399500946,0.113216318050463,6.84111948118092e-07,1.25634319581433e-06,"ENSG00000006534.16","ENSG00000006534","ALDH3B1","ALDH3B1","NS"
1009.01678307706,1.34216265092736,0.169172280106896,8.12460523521647e-16,2.44019459080219e-15,"ENSG00000006555.11","ENSG00000006555","TTC22","TTC22","Up"
1776.53550830178,0.516380064405734,0.0586356113008736,1.44155355974259e-36,1.04363321647058e-35,"ENSG00000006576.16","ENSG00000006576","PHTF2","PHTF2","NS"
20.6104880011461,1.03603084560163,0.177657107436025,0.000553900789709298,0.000826447262046131,"ENSG00000006606.9","ENSG00000006606","CCL26","CCL26","Up"
2023.01091551974,0.238946469036247,0.0607016625950938,7.81973961759156e-05,0.000124522163228009,"ENSG00000006607.14","ENSG00000006607","FARP2","FARP2","NS"
33.437085086656,0.659987744647435,0.246006481764092,0.00529621905420854,0.00724038186568758,"ENSG00000006611.17","ENSG00000006611","USH1C","USH1C","NS"
2054.7734093458,1.69217563088148,0.109543990765396,2.77001329709909e-54,3.92995636525934e-53,"ENSG00000006625.18","ENSG00000006625","GGCT","GGCT","Up"
969.645595735951,1.94848385434697,0.0681809869399755,5.08842181711761e-180,1.19992890792203e-177,"ENSG00000006634.8","ENSG00000006634","DBF4","DBF4","Up"
155.209375355545,0.544828096470512,0.130457114627739,2.35194545274458e-05,3.89948832429019e-05,"ENSG00000006638.13","ENSG00000006638","TBXA2R","TBXA2R","NS"
838.795229940353,0.348800355359057,0.0911150695054701,0.000119972726479697,0.000188572934282364,"ENSG00000006652.15","ENSG00000006652","IFRD1","IFRD1","NS"
1060.43276032011,0.252648255540073,0.0654551851309075,0.000119118707390855,0.000187315439843096,"ENSG00000006695.12","ENSG00000006695","COX10","COX10","NS"
1656.76555737749,1.06227023132016,0.0673442475224218,3.05720276559088e-56,4.6908653173365e-55,"ENSG00000006704.11","ENSG00000006704","GTF2IRD1","GTF2IRD1","Up"
4129.54538198087,0.331533536970535,0.0740283152899148,7.69715773435638e-06,1.32003293235743e-05,"ENSG00000006712.15","ENSG00000006712","PAF1","PAF1","NS"
3582.80663188733,-0.210250650480972,0.0592390189632011,0.000328817240968767,0.000499539777701425,"ENSG00000006715.16","ENSG00000006715","VPS41","VPS41","NS"
497.015932770721,-0.0299934188629786,0.127326553595502,0.778868176426962,0.801565872489084,"ENSG00000006740.17","ENSG00000006740","ARHGAP44","ARHGAP44","NS"
4325.82084364176,0.199761718738274,0.0562099028993791,0.00025896413387773,0.000396844154432566,"ENSG00000006744.19","ENSG00000006744","ELAC2","ELAC2","NS"
411.754023131551,-0.404248905632252,0.172013489958304,0.0160377431934112,0.0209171854386922,"ENSG00000006747.15","ENSG00000006747","SCIN","SCIN","NS"
4381.47298783793,-0.289969218665502,0.0960823383901988,0.00172206154644321,0.00245940806147816,"ENSG00000006756.16","ENSG00000006756","ARSD","ARSD","NS"
1324.60088380865,-0.827695152239224,0.0966779144355876,6.83576486918499e-18,2.28350836071564e-17,"ENSG00000006757.12","ENSG00000006757","PNPLA4","PNPLA4","NS"
17.9376124047687,0.490660293422246,0.157050687136419,0.00150574509846898,0.0021637012776852,"ENSG00000006788.14","ENSG00000006788","MYH13","MYH13","NS"
7740.67301563996,-0.349564168690887,0.0850798483773388,2.31991355526836e-05,3.84867019629214e-05,"ENSG00000006831.10","ENSG00000006831","ADIPOR2","ADIPOR2","NS"
22.8428664958412,0.0962575137746884,0.0814416695900724,0.235078622644915,0.266677159657295,"ENSG00000006837.12","ENSG00000006837","CDKL3","CDKL3","NS"
15.3956719077112,-0.562925678146423,0.15987700492813,0.000330591577067064,0.000502046943565206,"ENSG00000007001.13","ENSG00000007001","UPP2","UPP2","NS"
321.059652973651,1.4236880909229,0.318080880336998,2.19863746061658e-06,3.90513384138327e-06,"ENSG00000007038.11","ENSG00000007038","PRSS21","PRSS21","Up"
2333.05320394245,0.628119464216984,0.0726132303641715,8.87946883752374e-18,2.94756619645503e-17,"ENSG00000007047.15","ENSG00000007047","MARK4","MARK4","NS"
10392.6800182612,1.25553208487212,0.21369673434203,1.60566824077505e-09,3.45377930394839e-09,"ENSG00000007062.12","ENSG00000007062","PROM1","PROM1","Up"
2664.86090471807,1.13991323353452,0.11620530442327,7.14269721157327e-23,2.9870690869818e-22,"ENSG00000007080.11","ENSG00000007080","CCDC124","CCDC124","Up"
82.9080564275647,0.369108779335952,0.131245583550065,0.00467129204527445,0.0064236546729135,"ENSG00000007129.18","ENSG00000007129","CEACAM21","CEACAM21","NS"
8328.01163910268,-0.370207947086748,0.0491481005805939,4.46351769221139e-14,1.22877004676553e-13,"ENSG00000007168.14","ENSG00000007168","PAFAH1B1","PAFAH1B1","NS"
59.6342346770087,0.360526886520079,0.127064590836528,0.00414729286682144,0.00572838194155394,"ENSG00000007171.18","ENSG00000007171","NOS2","NOS2","NS"
90.0375421590747,-2.31475143075402,0.230514253142901,1.33243335273951e-24,5.96012407084529e-24,"ENSG00000007174.18","ENSG00000007174","DNAH9","DNAH9","Down"
8913.8709485188,-0.184501494804799,0.0772534948762471,0.0106993650003126,0.0141916162348511,"ENSG00000007202.15","ENSG00000007202","BLTP2","BLTP2","NS"
